REPLICATE,LEFT_MODEL,RIGHT_MODEL,MCC_DELTA
209,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.026494301617802973
209,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.013766936718780098
209,max_synergy_path_10q,rbf_matched,-0.04510769122360192
209,stable_synergy_path_10q,rbf_matched,-0.013112858763572655
209,max_synergy_path_20q_duplicate,rbf_matched,-0.0810288951541126
209,max_synergy_path_20q_complementary,rbf_matched,-0.015066792427333497
209,stable_synergy_path_20q_duplicate,rbf_matched,-0.005336891441539371
209,stable_synergy_path_20q_complementary,rbf_matched,-0.018064256340562246
209,max_synergy_path_10q,random_forest,-0.06925516482110222
209,stable_synergy_path_10q,random_forest,-0.037260332361072956
209,max_synergy_path_20q_duplicate,random_forest,-0.1051763687516129
209,max_synergy_path_20q_complementary,random_forest,-0.0392142660248338
209,stable_synergy_path_20q_duplicate,random_forest,-0.029484365039039673
209,stable_synergy_path_20q_complementary,random_forest,-0.04221172993806255
210,max_synergy_path_10q,current_order_10q,-0.0032200233369413245
210,stable_synergy_path_10q,current_order_10q,0.025572474959823288
210,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.10397483324209422
210,max_synergy_path_20q_complementary,current_order_20q_complementary,-0.0006245094836944132
210,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.023820508907237914
210,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.016370281821830146
210,max_synergy_path_10q,quantum_iqp_zz_linear,-0.0032200233369413245
210,stable_synergy_path_10q,quantum_iqp_zz_linear,0.025572474959823288
210,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.027266338524547185
210,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.03210927616329129
210,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.052887985810309124
210,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.016363503825155556
210,max_synergy_path_10q,rbf_matched,0.0020749186589568147
210,stable_synergy_path_10q,rbf_matched,0.030867416955721427
210,max_synergy_path_20q_duplicate,rbf_matched,-0.021971396528649045
210,max_synergy_path_20q_complementary,rbf_matched,0.03740421815918943
210,stable_synergy_path_20q_duplicate,rbf_matched,0.05818292780620726
210,stable_synergy_path_20q_complementary,rbf_matched,0.021658445821053696
210,max_synergy_path_10q,random_forest,-0.07058799264912913
210,stable_synergy_path_10q,random_forest,-0.041795494352364515
210,max_synergy_path_20q_duplicate,random_forest,-0.09463430783673499
210,max_synergy_path_20q_complementary,random_forest,-0.035258693148896514
210,stable_synergy_path_20q_duplicate,random_forest,-0.01447998350187868
210,stable_synergy_path_20q_complementary,random_forest,-0.05100446548703225
211,max_synergy_path_10q,current_order_10q,-0.020445563660995647
211,stable_synergy_path_10q,current_order_10q,0.012865973607821102
211,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.1040887769314161
211,max_synergy_path_20q_complementary,current_order_20q_complementary,0.00410129821324734
211,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,0.009124631499657365
211,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.007627321905703699
211,max_synergy_path_10q,quantum_iqp_zz_linear,-0.020445563660995647
211,stable_synergy_path_10q,quantum_iqp_zz_linear,0.012865973607821102
211,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.12268564731913756
211,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.009037068385550795
211,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.009472238888064088
211,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,-0.0026915517334002437
211,max_synergy_path_10q,rbf_matched,-0.014368371607695274
211,stable_synergy_path_10q,rbf_matched,0.018943165661121475
211,max_synergy_path_20q_duplicate,rbf_matched,-0.11660845526583719
211,max_synergy_path_20q_complementary,rbf_matched,0.015114260438851168
211,stable_synergy_path_20q_duplicate,rbf_matched,-0.0033950468347637153
211,stable_synergy_path_20q_complementary,rbf_matched,0.0033856403199001295
211,max_synergy_path_10q,random_forest,-0.02455080564843387
211,stable_synergy_path_10q,random_forest,0.008760731620382878
211,max_synergy_path_20q_duplicate,random_forest,-0.12679088930657578
211,max_synergy_path_20q_complementary,random_forest,0.004931826398112571
211,stable_synergy_path_20q_duplicate,random_forest,-0.013577480875502312
211,stable_synergy_path_20q_complementary,random_forest,-0.006796793720838468
212,max_synergy_path_10q,current_order_10q,-0.020503005454320822
212,stable_synergy_path_10q,current_order_10q,0.024422160359193812
212,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.05248891894716862
212,max_synergy_path_20q_complementary,current_order_20q_complementary,0.004725970666549506
212,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,0.0013005293603337575
212,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.011951125178857824
212,max_synergy_path_10q,quantum_iqp_zz_linear,-0.020503005454320822
212,stable_synergy_path_10q,quantum_iqp_zz_linear,0.024422160359193812
212,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.01677819700079264
212,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.05925182535816925
212,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.037011251306709736
212,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.04257472951276192
212,max_synergy_path_10q,rbf_matched,-0.033627332404367216
212,stable_synergy_path_10q,rbf_matched,0.011297833409147418
212,max_synergy_path_20q_duplicate,rbf_matched,-0.029902523950839033
212,max_synergy_path_20q_complementary,rbf_matched,0.04612749840812286
212,stable_synergy_path_20q_duplicate,rbf_matched,0.02388692435666334
212,stable_synergy_path_20q_complementary,rbf_matched,0.029450402562715527
212,max_synergy_path_10q,random_forest,-0.1242779186768983
212,stable_synergy_path_10q,random_forest,-0.07935275286338367
212,max_synergy_path_20q_duplicate,random_forest,-0.12055311022337012
212,max_synergy_path_20q_complementary,random_forest,-0.04452308786440823
212,stable_synergy_path_20q_duplicate,random_forest,-0.06676366191586774
212,stable_synergy_path_20q_complementary,random_forest,-0.06120018370981556
213,max_synergy_path_10q,current_order_10q,-0.011702747283945103
213,stable_synergy_path_10q,current_order_10q,0.04193371100941129
213,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.11010719369332073
213,max_synergy_path_20q_complementary,current_order_20q_complementary,0.00045966562894295127
213,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.005192510170273057
213,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.02138190420441699
213,max_synergy_path_10q,quantum_iqp_zz_linear,-0.011702747283945103
213,stable_synergy_path_10q,quantum_iqp_zz_linear,0.04193371100941129
213,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.0704761550082027
213,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.040340338746736815
213,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.03443852851484497
213,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.018498768913376873
213,max_synergy_path_10q,rbf_matched,-0.008235004770366261
213,stable_synergy_path_10q,rbf_matched,0.04540145352299013
213,max_synergy_path_20q_duplicate,rbf_matched,-0.06700841249462386
213,max_synergy_path_20q_complementary,rbf_matched,0.04380808126031566
213,stable_synergy_path_20q_duplicate,rbf_matched,0.03790627102842381
213,stable_synergy_path_20q_complementary,rbf_matched,0.021966511426955715
213,max_synergy_path_10q,random_forest,-0.05133378596906313
213,stable_synergy_path_10q,random_forest,0.0023026723242932645
213,max_synergy_path_20q_duplicate,random_forest,-0.11010719369332073
213,max_synergy_path_20q_complementary,random_forest,0.0007093000616187894
213,stable_synergy_path_20q_duplicate,random_forest,-0.005192510170273057
213,stable_synergy_path_20q_complementary,random_forest,-0.021132269771741152
214,max_synergy_path_10q,current_order_10q,0.0
214,stable_synergy_path_10q,current_order_10q,0.014400167467864877
214,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.10370233916857557
214,max_synergy_path_20q_complementary,current_order_20q_complementary,0.00713552861909994
214,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.011552643065092794
214,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.003078945286295265
214,max_synergy_path_10q,quantum_iqp_zz_linear,0.0
214,stable_synergy_path_10q,quantum_iqp_zz_linear,0.014400167467864877
214,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.08153684763969998
214,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.02558446787926205
214,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.010612848463782798
214,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.015369993973866847
214,max_synergy_path_10q,rbf_matched,-0.008540473944849636
214,stable_synergy_path_10q,rbf_matched,0.005859693523015241
214,max_synergy_path_20q_duplicate,rbf_matched,-0.09007732158454962
214,max_synergy_path_20q_complementary,rbf_matched,0.017043993934412416
214,stable_synergy_path_20q_duplicate,rbf_matched,0.002072374518933162
214,stable_synergy_path_20q_complementary,rbf_matched,0.006829520029017211
214,max_synergy_path_10q,random_forest,-0.085199367857068
214,stable_synergy_path_10q,random_forest,-0.07079920038920312
214,max_synergy_path_20q_duplicate,random_forest,-0.16673621549676798
214,max_synergy_path_20q_complementary,random_forest,-0.059614899977805946
214,stable_synergy_path_20q_duplicate,random_forest,-0.0745865193932852
214,stable_synergy_path_20q_complementary,random_forest,-0.06982937388320115
215,max_synergy_path_10q,current_order_10q,-0.02310713062373504
215,stable_synergy_path_10q,current_order_10q,0.032801354236378255
215,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.03763822136528916
215,max_synergy_path_20q_complementary,current_order_20q_complementary,0.01043184510686801
215,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,0.0021475756642558297
215,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.0006361154242026101
215,max_synergy_path_10q,quantum_iqp_zz_linear,-0.02310713062373504
215,stable_synergy_path_10q,quantum_iqp_zz_linear,0.032801354236378255
215,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.018809250795559007
215,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.027518118157444482
215,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.020976546233985982
215,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.016450157626373862
215,max_synergy_path_10q,rbf_matched,-0.02730462271106049
215,stable_synergy_path_10q,rbf_matched,0.028603862149052806
215,max_synergy_path_20q_duplicate,rbf_matched,-0.023006742882884457
215,max_synergy_path_20q_complementary,rbf_matched,0.023320626070119033
215,stable_synergy_path_20q_duplicate,rbf_matched,0.016779054146660533
215,stable_synergy_path_20q_complementary,rbf_matched,0.012252665539048413
215,max_synergy_path_10q,random_forest,-0.05853995722423472
215,stable_synergy_path_10q,random_forest,-0.0026314723641214233
215,max_synergy_path_20q_duplicate,random_forest,-0.054242077396058686
215,max_synergy_path_20q_complementary,random_forest,-0.007914708443055196
215,stable_synergy_path_20q_duplicate,random_forest,-0.014456280366513696
215,stable_synergy_path_20q_complementary,random_forest,-0.018982668974125816
216,max_synergy_path_10q,current_order_10q,-0.020167645186791094
216,stable_synergy_path_10q,current_order_10q,0.03491702956925807
216,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.1561789527876019
216,max_synergy_path_20q_complementary,current_order_20q_complementary,0.008267593602494183
216,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.01966451469135505
216,stable_synergy_path_20q_complementary,current_order_20q_complementary,0.0009053783200580479
216,max_synergy_path_10q,quantum_iqp_zz_linear,-0.020167645186791094
216,stable_synergy_path_10q,quantum_iqp_zz_linear,0.03491702956925807
216,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.08271595969116075
216,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.014148000763343216
216,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.053798478405086114
216,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.0067857854809070806
216,max_synergy_path_10q,rbf_matched,-0.0010617343887031616
216,stable_synergy_path_10q,rbf_matched,0.054022940367346006
216,max_synergy_path_20q_duplicate,rbf_matched,-0.06361004889307281
216,max_synergy_path_20q_complementary,rbf_matched,0.03325391156143115
216,stable_synergy_path_20q_duplicate,rbf_matched,0.07290438920317405
216,stable_synergy_path_20q_complementary,rbf_matched,0.025891696278995013
216,max_synergy_path_10q,random_forest,-0.06424948855967588
216,stable_synergy_path_10q,random_forest,-0.009164813803626715
216,max_synergy_path_20q_duplicate,random_forest,-0.12679780306404553
216,max_synergy_path_20q_complementary,random_forest,-0.029933842609541572
216,stable_synergy_path_20q_duplicate,random_forest,0.009716635032201326
216,stable_synergy_path_20q_complementary,random_forest,-0.03729605789197771
217,max_synergy_path_10q,current_order_10q,-0.0013276247365515692
217,stable_synergy_path_10q,current_order_10q,0.012658956997378734
217,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.11645046816277105
217,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
217,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.00457011381304584
217,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.003992605238441582
217,max_synergy_path_10q,quantum_iqp_zz_linear,-0.0013276247365515692
217,stable_synergy_path_10q,quantum_iqp_zz_linear,0.012658956997378734
217,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.0995918339619346
217,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.02176520802406212
217,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.012288520387790602
217,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.01777260278562054
217,max_synergy_path_10q,rbf_matched,0.007959237637660488
217,stable_synergy_path_10q,rbf_matched,0.02194581937159079
217,max_synergy_path_20q_duplicate,rbf_matched,-0.09030497158772255
217,max_synergy_path_20q_complementary,rbf_matched,0.03105207039827418
217,stable_synergy_path_20q_duplicate,rbf_matched,0.02157538276200266
217,stable_synergy_path_20q_complementary,rbf_matched,0.027059465159832596
217,max_synergy_path_10q,random_forest,-0.044779602147235975
217,stable_synergy_path_10q,random_forest,-0.030793020413305672
217,max_synergy_path_20q_duplicate,random_forest,-0.143043811372619
217,max_synergy_path_20q_complementary,random_forest,-0.021686769386622284
217,stable_synergy_path_20q_duplicate,random_forest,-0.031163457022893803
217,stable_synergy_path_20q_complementary,random_forest,-0.025679374625063867
218,max_synergy_path_10q,current_order_10q,-0.00702449424995466
218,stable_synergy_path_10q,current_order_10q,0.033084656483767794
218,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.08736370869783666
218,max_synergy_path_20q_complementary,current_order_20q_complementary,8.763337360084833e-05
218,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.010825715170064809
218,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.0035348119805052036
218,max_synergy_path_10q,quantum_iqp_zz_linear,-0.00702449424995466
218,stable_synergy_path_10q,quantum_iqp_zz_linear,0.033084656483767794
218,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.04225246932278265
218,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.0387151249371227
218,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.034285524204989204
218,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.03509267958301665
218,max_synergy_path_10q,rbf_matched,-0.021181422559535645
218,stable_synergy_path_10q,rbf_matched,0.01892772817418681
218,max_synergy_path_20q_duplicate,rbf_matched,-0.056409397632363634
218,max_synergy_path_20q_complementary,rbf_matched,0.024558196627541717
218,stable_synergy_path_20q_duplicate,rbf_matched,0.02012859589540822
218,stable_synergy_path_20q_complementary,rbf_matched,0.020935751273435665
218,max_synergy_path_10q,random_forest,-0.09325135790878003
218,stable_synergy_path_10q,random_forest,-0.053142207175057576
218,max_synergy_path_20q_duplicate,random_forest,-0.12847933298160802
218,max_synergy_path_20q_complementary,random_forest,-0.04751173872170267
218,stable_synergy_path_20q_duplicate,random_forest,-0.051941339453836166
218,stable_synergy_path_20q_complementary,random_forest,-0.05113418407580872
219,max_synergy_path_10q,current_order_10q,0.0054438461294738505
219,stable_synergy_path_10q,current_order_10q,0.024352417380929192
219,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.0701696975969544
219,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
219,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.005089628273482527
219,stable_synergy_path_20q_complementary,current_order_20q_complementary,0.00071417245415617
219,max_synergy_path_10q,quantum_iqp_zz_linear,0.0054438461294738505
219,stable_synergy_path_10q,quantum_iqp_zz_linear,0.024352417380929192
219,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.031243969765133384
219,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.03151740770814604
219,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.033836099558338495
219,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.03223158016230221
219,max_synergy_path_10q,rbf_matched,0.008147797674277868
219,stable_synergy_path_10q,rbf_matched,0.02705636892573321
219,max_synergy_path_20q_duplicate,rbf_matched,-0.028540018220329366
219,max_synergy_path_20q_complementary,rbf_matched,0.03422135925295006
219,stable_synergy_path_20q_duplicate,rbf_matched,0.03654005110314251
219,stable_synergy_path_20q_complementary,rbf_matched,0.03493553170710623
219,max_synergy_path_10q,random_forest,-0.09046548201435256
219,stable_synergy_path_10q,random_forest,-0.07155691076289722
219,max_synergy_path_20q_duplicate,random_forest,-0.1271532979089598
219,max_synergy_path_20q_complementary,random_forest,-0.06439192043568037
219,stable_synergy_path_20q_duplicate,random_forest,-0.062073228585487916
219,stable_synergy_path_20q_complementary,random_forest,-0.0636777479815242
220,max_synergy_path_10q,current_order_10q,-0.013950162652030418
220,stable_synergy_path_10q,current_order_10q,0.014393343436822359
220,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.14753324020217196
220,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
220,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.015065515502343974
220,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.0034763985853860646
220,max_synergy_path_10q,quantum_iqp_zz_linear,-0.013950162652030418
220,stable_synergy_path_10q,quantum_iqp_zz_linear,0.014393343436822359
220,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.11777118368669193
220,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.007401861061017367
220,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.014696541013136055
220,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.003925462475631303
220,max_synergy_path_10q,rbf_matched,-0.007600903574379703
220,stable_synergy_path_10q,rbf_matched,0.020742602514473074
220,max_synergy_path_20q_duplicate,rbf_matched,-0.11142192460904121
220,max_synergy_path_20q_complementary,rbf_matched,0.013751120138668083
220,stable_synergy_path_20q_duplicate,rbf_matched,0.02104580009078677
220,stable_synergy_path_20q_complementary,rbf_matched,0.010274721553282018
220,max_synergy_path_10q,random_forest,-0.04659750858834233
220,stable_synergy_path_10q,random_forest,-0.018254002499489552
220,max_synergy_path_20q_duplicate,random_forest,-0.15041852962300384
220,max_synergy_path_20q_complementary,random_forest,-0.025245484875294544
220,stable_synergy_path_20q_duplicate,random_forest,-0.017950804923175856
220,stable_synergy_path_20q_complementary,random_forest,-0.02872188346068061
221,max_synergy_path_10q,current_order_10q,-0.0039207552651027155
221,stable_synergy_path_10q,current_order_10q,0.01605360858009741
221,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.1456701688282667
221,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
221,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.0003925419361888727
221,stable_synergy_path_20q_complementary,current_order_20q_complementary,-0.003882951538104251
221,max_synergy_path_10q,quantum_iqp_zz_linear,-0.0039207552651027155
221,stable_synergy_path_10q,quantum_iqp_zz_linear,0.01605360858009741
221,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.12834207679811913
221,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.01549240880644226
221,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.016935550093958696
221,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.011609457268338008
221,max_synergy_path_10q,rbf_matched,-0.023207379715253385
221,stable_synergy_path_10q,rbf_matched,-0.0032330158700532574
221,max_synergy_path_20q_duplicate,rbf_matched,-0.1476287012482698
221,max_synergy_path_20q_complementary,rbf_matched,-0.0037942156437084096
221,stable_synergy_path_20q_duplicate,rbf_matched,-0.0023510743561919734
221,stable_synergy_path_20q_complementary,rbf_matched,-0.007677167181812661
221,max_synergy_path_10q,random_forest,-0.06400814116796233
221,stable_synergy_path_10q,random_forest,-0.0440337773227622
221,max_synergy_path_20q_duplicate,random_forest,-0.18842946270097874
221,max_synergy_path_20q_complementary,random_forest,-0.044594977096417354
221,stable_synergy_path_20q_duplicate,random_forest,-0.04315183580890092
221,stable_synergy_path_20q_complementary,random_forest,-0.048477928634521605
222,max_synergy_path_10q,current_order_10q,-0.009060221148151637
222,stable_synergy_path_10q,current_order_10q,0.01873928375849987
222,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.14567123743384702
222,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
222,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.005105583988184614
222,stable_synergy_path_20q_complementary,current_order_20q_complementary,0.003301966595918693
222,max_synergy_path_10q,quantum_iqp_zz_linear,-0.009060221148151637
222,stable_synergy_path_10q,quantum_iqp_zz_linear,0.01873928375849987
222,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.11029137392627186
222,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.01290015352666729
222,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.030274279519390546
222,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.016202120122585983
222,max_synergy_path_10q,rbf_matched,-0.03344283010354382
222,stable_synergy_path_10q,rbf_matched,-0.005643325196892313
222,max_synergy_path_20q_duplicate,rbf_matched,-0.13467398288166404
222,max_synergy_path_20q_complementary,rbf_matched,-0.011482455428724891
222,stable_synergy_path_20q_duplicate,rbf_matched,0.0058916705639983635
222,stable_synergy_path_20q_complementary,rbf_matched,-0.008180488832806199
222,max_synergy_path_10q,random_forest,-0.04964278158947494
222,stable_synergy_path_10q,random_forest,-0.02184327668282343
222,max_synergy_path_20q_duplicate,random_forest,-0.15087393436759516
222,max_synergy_path_20q_complementary,random_forest,-0.02768240691465601
222,stable_synergy_path_20q_duplicate,random_forest,-0.010308280921932755
222,stable_synergy_path_20q_complementary,random_forest,-0.024380440318737318
223,max_synergy_path_10q,current_order_10q,-0.006281617750846402
223,stable_synergy_path_10q,current_order_10q,0.02911422455917928
223,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.0387584119220738
223,max_synergy_path_20q_complementary,current_order_20q_complementary,-3.073458613556124e-05
223,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,0.007168015022924856
223,stable_synergy_path_20q_complementary,current_order_20q_complementary,5.544862095496761e-05
223,max_synergy_path_10q,quantum_iqp_zz_linear,-0.006281617750846402
223,stable_synergy_path_10q,quantum_iqp_zz_linear,0.02911422455917928
223,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.008741289559673793
223,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.035802772887740364
223,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.03718513738532486
223,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.03588895609483089
223,max_synergy_path_10q,rbf_matched,-0.02104305421809971
223,stable_synergy_path_10q,rbf_matched,0.014352788091925972
223,max_synergy_path_20q_duplicate,rbf_matched,-0.0235027260269271
223,max_synergy_path_20q_complementary,rbf_matched,0.021041336420487056
223,stable_synergy_path_20q_duplicate,rbf_matched,0.022423700918071554
223,stable_synergy_path_20q_complementary,rbf_matched,0.021127519627577585
223,max_synergy_path_10q,random_forest,-0.09548074175479226
223,stable_synergy_path_10q,random_forest,-0.06008489944476658
223,max_synergy_path_20q_duplicate,random_forest,-0.09794041356361965
223,max_synergy_path_20q_complementary,random_forest,-0.0533963511162055
223,stable_synergy_path_20q_duplicate,random_forest,-0.052013986618621
223,stable_synergy_path_20q_complementary,random_forest,-0.05331016790911497
224,max_synergy_path_10q,current_order_10q,-0.010552912480615295
224,stable_synergy_path_10q,current_order_10q,0.0420727655765612
224,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.06716000653437754
224,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0032374099770891562
224,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,0.011690289781806085
224,stable_synergy_path_20q_complementary,current_order_20q_complementary,0.0008741624973676032
224,max_synergy_path_10q,quantum_iqp_zz_linear,-0.010552912480615295
224,stable_synergy_path_10q,quantum_iqp_zz_linear,0.0420727655765612
224,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.037077315917940445
224,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.050511370750097095
224,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,0.041772980398243176
224,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.04814812327037554
224,max_synergy_path_10q,rbf_matched,-0.04865263842154516
224,stable_synergy_path_10q,rbf_matched,0.003973039635631337
224,max_synergy_path_20q_duplicate,rbf_matched,-0.07517704185887031
224,max_synergy_path_20q_complementary,rbf_matched,0.012411644809167233
224,stable_synergy_path_20q_duplicate,rbf_matched,0.003673254457313313
224,stable_synergy_path_20q_complementary,rbf_matched,0.01004839732944568
224,max_synergy_path_10q,random_forest,-0.1250493103838432
224,stable_synergy_path_10q,random_forest,-0.07242363232666671
224,max_synergy_path_20q_duplicate,random_forest,-0.15157371382116835
224,max_synergy_path_20q_complementary,random_forest,-0.06398502715313081
224,stable_synergy_path_20q_duplicate,random_forest,-0.07272341750498473
224,stable_synergy_path_20q_complementary,random_forest,-0.06634827463285237
225,max_synergy_path_10q,current_order_10q,-0.017991844218960384
225,stable_synergy_path_10q,current_order_10q,0.014000338251982047
225,max_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.06529154404269921
225,max_synergy_path_20q_complementary,current_order_20q_complementary,0.0
225,stable_synergy_path_20q_duplicate,current_order_20q_duplicate,-0.010341325557455927
225,stable_synergy_path_20q_complementary,current_order_20q_complementary,0.004186134376237882
225,max_synergy_path_10q,quantum_iqp_zz_linear,-0.017991844218960384
225,stable_synergy_path_10q,quantum_iqp_zz_linear,0.014000338251982047
225,max_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.06295349779469822
225,max_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.008766036277241263
225,stable_synergy_path_20q_duplicate,quantum_iqp_zz_linear,-0.008003279309454936
225,stable_synergy_path_20q_complementary,quantum_iqp_zz_linear,0.012952170653479145
225,max_synergy_path_10q,rbf_matched,-0.04372031204389515
225,stable_synergy_path_10q,rbf_matched,-0.011728129572952717
225,max_synergy_path_20q_duplicate,rbf_matched,-0.08868196561963299
225,max_synergy_path_20q_complementary,rbf_matched,-0.0169624315476935
225,stable_synergy_path_20q_duplicate,rbf_matched,-0.0337317471343897
225,stable_synergy_path_20q_complementary,rbf_matched,-0.01277629717145562
225,max_synergy_path_10q,random_forest,-0.03633636249138311
225,stable_synergy_path_10q,random_forest,-0.00434418002044068
225,max_synergy_path_20q_duplicate,random_forest,-0.08129801606712095
225,max_synergy_path_20q_complementary,random_forest,-0.009578481995181465
225,stable_synergy_path_20q_duplicate,random_forest,-0.026347797581877663
225,stable_synergy_path_20q_complementary,random_forest,-0.005392347618943583
